dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-03-20,4975802,1012.7083333333334,45.791666666666664,3.6666666666666665,27.015500000000028,1,25.429542553825044,404.0,272.0,132.0,67.0,33.0
2018-03-21,4975802,1011.4166666666666,55.083333333333336,4.125,30.04250000000003,1,21.782179665789865,383.0,199.0,184.0,52.0,48.0
2018-03-22,4975802,1006.875,63.333333333333336,5.208333333333333,36.541250000000026,2,20.059281148948497,675.0,325.0,350.0,48.0,52.0
2018-03-23,4975802,1011.6666666666666,55.458333333333336,3.6666666666666665,36.307250000000046,2,22.155239914415294,544.0,344.0,200.0,63.0,37.0
2018-03-24,4975802,1015.625,59.083333333333336,3.375,37.96339766000005,2,22.209850982622843,738.0,487.0,251.0,66.0,34.0
2018-03-25,4975802,1027.625,73.25,4.666666666666667,33.388250000000035,2,17.333384546418444,851.0,468.0,383.0,55.0,45.0
2018-03-26,4975802,1039.0,56.291666666666664,2.7083333333333335,30.51912500000003,1,25.954724691170643,1009.0,468.0,541.0,46.0,54.0
2018-03-27,4975802,1034.875,55.25,2.2083333333333335,31.292750000000037,1,41.858251404878075,1329.0,441.0,888.0,33.0,67.0
2018-03-28,4975802,1018.0,46.083333333333336,1.5,39.57350000000003,1,23.45364379345128,964.0,314.0,650.0,33.0,67.0
2018-03-29,4975802,1016.6666666666666,74.16666666666667,1.875,37.83995000000005,1,46.69987153408554,491.0,328.0,163.0,67.0,33.0
2018-03-30,4975802,1007.6666666666666,92.25,2.7916666666666665,44.041250000000026,7,41.62598616798436,652.0,466.0,186.0,71.0,29.0
2018-03-31,4975802,1016.75,47.666666666666664,5.0,42.75200000000004,1,19.05519064934919,635.0,483.0,152.0,76.0,24.0
2018-04-01,4975802,1012.5416666666666,40.625,3.625,45.24575000000004,1,16.621657340523807,563.0,456.0,107.0,81.0,19.0
2018-04-02,4975802,1018.5833333333334,58.875,2.0,34.00550000000003,1,24.68827374809967,776.0,459.0,317.0,59.0,41.0
2018-04-03,4975802,1020.6666666666666,81.70833333333333,3.1666666666666665,34.030250000000045,1,26.661784187400787,621.0,253.0,368.0,41.0,59.0
2018-04-04,4975802,1004.5416666666666,97.875,2.125,37.04150000000005,7,26.43987329089774,381.0,234.0,147.0,61.0,39.0
2018-04-05,4975802,1006.25,42.375,5.041666666666667,33.805250000000036,1,49.295849147235806,851.0,547.0,304.0,64.0,36.0
2018-04-06,4975802,1015.5416666666666,51.416666666666664,3.1666666666666665,29.46875000000004,1,15.208522896878726,566.0,445.0,121.0,79.0,21.0
2018-04-07,4975802,1005.8333333333334,70.875,3.625,37.30550000000005,2,16.66999442362169,437.0,352.0,85.0,81.0,19.0
2018-04-08,4975802,1010.6666666666666,45.708333333333336,3.375,33.15500000000005,2,17.935190473460516,456.0,371.0,85.0,81.0,19.0
2018-04-09,4975802,1015.5,40.5,4.208333333333333,32.125250000000044,2,18.4448943926435,584.0,433.0,151.0,74.0,26.0
2018-04-10,4975802,1022.9583333333334,54.625,3.5416666666666665,32.35850000000004,2,20.16727497491441,692.0,284.0,408.0,41.0,59.0
2018-04-11,4975802,1021.0,75.41666666666667,2.0416666666666665,34.355900000000034,2,19.434822816072813,221.0,168.0,53.0,76.0,24.0
2018-04-12,4975802,1017.2083333333334,75.29166666666667,3.4166666666666665,39.70025000000005,2,15.798776804299543,394.0,338.0,56.0,86.0,14.0
2018-04-13,4975802,1010.0416666666666,81.83333333333333,3.4583333333333335,48.23600000000004,2,20.258635037469187,648.0,501.0,147.0,77.0,23.0
2018-04-14,4975802,1016.875,73.54166666666667,2.4583333333333335,44.37275000000003,2,17.26740419024026,778.0,597.0,181.0,77.0,23.0
2018-04-15,4975802,1032.0,74.625,3.7916666666666665,29.17550000000004,2,19.433121956710607,1067.0,696.0,371.0,65.0,35.0
2018-04-16,4975802,1025.2916666666667,89.66666666666667,5.708333333333333,32.489750000000036,7,67.91103811700809,975.0,499.0,476.0,51.0,49.0
2018-04-17,4975802,998.875,90.83333333333333,4.416666666666667,42.69425000000004,7,30.453330183849257,1638.0,424.0,1214.0,26.0,74.0
2018-04-18,4975802,1001.125,59.958333333333336,2.875,40.60700000000004,2,26.17753722309136,1439.0,570.0,869.0,40.0,60.0
2018-04-19,4975802,1005.25,71.45833333333333,2.4166666666666665,42.37325000000005,2,24.93899483256793,1064.0,603.0,461.0,57.0,43.0
2018-04-20,4975802,1012.5416666666666,63.75,5.833333333333333,41.40046250000003,2,21.700528977408652,1169.0,689.0,480.0,59.0,41.0
2018-04-21,4975802,1023.125,50.25,4.541666666666667,43.64525000000004,1,20.04564256775066,1259.0,675.0,584.0,54.0,46.0
2018-04-22,4975802,1025.875,36.375,3.5,44.366750000000046,1,20.602107894308357,1190.0,592.0,598.0,50.0,50.0
2018-04-23,4975802,1029.9166666666667,35.416666666666664,2.875,45.89675000000003,1,34.37165179263592,706.0,351.0,355.0,50.0,50.0
2018-04-24,4975802,1027.0833333333333,46.791666666666664,4.208333333333333,50.95850000000002,1,19.53741577262937,852.0,320.0,532.0,38.0,62.0
2018-04-25,4975802,1020.0416666666666,74.79166666666667,3.4583333333333335,51.84275000000005,7,19.412759233839488,516.0,320.0,196.0,62.0,38.0
2018-04-26,4975802,1003.4583333333334,90.5,2.5833333333333335,52.49600000000003,7,22.29765742953838,918.0,569.0,349.0,62.0,38.0
