Start Time,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-03-10 10:00:00,17.64406779661017,59,20,39,34.0,66.0
2018-03-10 11:00:00,35.47422680412371,97,27,70,28.0,72.0
2018-03-10 12:00:00,28.98148148148148,108,32,76,30.0,70.0
2018-03-10 13:00:00,35.18709677419355,155,32,123,21.0,79.0
2018-03-10 14:00:00,32.56547619047619,168,32,136,19.0,81.0
2018-03-10 15:00:00,30.856,125,31,94,25.0,75.0
2018-03-10 16:00:00,29.630434782608695,138,31,107,22.0,78.0
2018-03-10 17:00:00,31.606299212598426,127,39,88,31.0,69.0
2018-03-10 18:00:00,25.60759493670886,79,29,50,37.0,63.0
2018-03-10 19:00:00,19.22222222222222,36,16,20,44.0,56.0
2018-03-10 20:00:00,13.45945945945946,37,21,16,57.0,43.0
2018-03-10 21:00:00,24.08,25,10,15,40.0,60.0
2018-03-10 22:00:00,18.76,25,11,14,44.0,56.0
2018-03-10 23:00:00,10.217391304347826,23,13,10,57.0,43.0
2018-03-11 00:00:00,14.3125,16,9,7,56.0,44.0
2018-03-11 01:00:00,27.833333333333332,6,2,4,33.0,67.0
2018-03-11 03:00:00,13.0,4,1,3,25.0,75.0
2018-03-11 04:00:00,37.5,4,4,0,100.0,0.0
2018-03-11 06:00:00,105.66666666666667,3,3,0,100.0,0.0
2018-03-11 07:00:00,30.142857142857142,7,7,0,100.0,0.0
2018-03-11 08:00:00,18.470588235294116,17,15,2,88.0,12.0
2018-03-11 09:00:00,37.86666666666667,30,10,20,33.0,67.0
2018-03-11 10:00:00,52.24324324324324,37,13,24,35.0,65.0
2018-03-11 11:00:00,31.281690140845072,71,23,48,32.0,68.0
2018-03-11 12:00:00,55.81818181818182,110,25,85,23.0,77.0
2018-03-11 13:00:00,41.74015748031496,127,22,105,17.0,83.0
2018-03-11 14:00:00,43.61068702290076,131,27,104,21.0,79.0
2018-03-11 15:00:00,45.04854368932039,206,46,160,22.0,78.0
2018-03-11 16:00:00,29.871657754010695,187,42,145,22.0,78.0
2018-03-11 17:00:00,34.58571428571429,140,31,109,22.0,78.0
2018-03-11 18:00:00,28.96470588235294,85,19,66,22.0,78.0
2018-03-11 19:00:00,32.75714285714286,70,18,52,26.0,74.0
2018-03-11 20:00:00,29.5625,32,11,21,34.0,66.0
2018-03-11 21:00:00,35.096774193548384,31,14,17,45.0,55.0
2018-03-11 22:00:00,26.36,25,12,13,48.0,52.0
2018-03-11 23:00:00,14.857142857142858,7,6,1,86.0,14.0
2018-03-12 00:00:00,14.666666666666666,9,7,2,78.0,22.0
2018-03-12 01:00:00,4.5,4,0,4,0.0,100.0
2018-03-12 02:00:00,5.666666666666667,3,3,0,100.0,0.0
2018-03-12 03:00:00,19.0,4,4,0,100.0,0.0
2018-03-12 04:00:00,10.0,3,2,1,67.0,33.0
2018-03-12 05:00:00,8.0,4,4,0,100.0,0.0
2018-03-12 06:00:00,11.333333333333334,9,8,1,89.0,11.0
2018-03-12 07:00:00,13.516129032258064,31,30,1,97.0,3.0
2018-03-12 08:00:00,15.636363636363637,55,48,7,87.0,13.0
2018-03-12 09:00:00,20.514285714285716,35,31,4,89.0,11.0
2018-03-12 10:00:00,32.054054054054056,37,20,17,54.0,46.0
2018-03-12 11:00:00,25.620689655172413,58,30,28,52.0,48.0
2018-03-12 12:00:00,21.126984126984127,63,33,30,52.0,48.0
2018-03-12 13:00:00,30.424657534246574,73,27,46,37.0,63.0
2018-03-12 14:00:00,37.24285714285714,70,22,48,31.0,69.0
2018-03-12 15:00:00,32.1875,80,26,54,32.0,68.0
2018-03-12 16:00:00,26.263157894736842,95,47,48,49.0,51.0
2018-03-12 17:00:00,41.567567567567565,148,73,75,49.0,51.0
2018-03-12 18:00:00,21.561643835616437,73,33,40,45.0,55.0
2018-03-12 19:00:00,21.03846153846154,52,27,25,52.0,48.0
2018-03-12 20:00:00,16.4375,32,23,9,72.0,28.0
2018-03-12 21:00:00,14.777777777777779,18,12,6,67.0,33.0
2018-03-12 22:00:00,12.3125,32,21,11,66.0,34.0
2018-03-12 23:00:00,59.0625,16,10,6,62.0,38.0
2018-03-13 00:00:00,12.625,8,7,1,88.0,12.0
2018-03-13 01:00:00,45.833333333333336,6,5,1,83.0,17.0
2018-03-13 02:00:00,5.0,1,1,0,100.0,0.0
2018-03-13 04:00:00,10.5,2,2,0,100.0,0.0
2018-03-13 05:00:00,4.8,5,5,0,100.0,0.0
2018-03-13 06:00:00,14.8,10,9,1,90.0,10.0
2018-03-13 07:00:00,16.59259259259259,27,25,2,93.0,7.0
2018-03-13 08:00:00,18.456521739130434,46,43,3,93.0,7.0
2018-03-13 09:00:00,10.066666666666666,15,14,1,93.0,7.0
2018-03-13 10:00:00,23.4,5,5,0,100.0,0.0
2018-03-13 11:00:00,20.5,6,6,0,100.0,0.0
2018-03-13 12:00:00,13.0,11,11,0,100.0,0.0
2018-03-13 13:00:00,18.857142857142858,7,4,3,57.0,43.0
2018-03-13 14:00:00,19.307692307692307,13,13,0,100.0,0.0
2018-03-13 15:00:00,10.2,20,15,5,75.0,25.0
2018-03-13 16:00:00,14.595238095238095,42,39,3,93.0,7.0
2018-03-13 17:00:00,31.07843137254902,51,48,3,94.0,6.0
2018-03-13 18:00:00,15.162162162162161,37,28,9,76.0,24.0
2018-03-13 19:00:00,8.91304347826087,23,20,3,87.0,13.0
2018-03-13 20:00:00,12.818181818181818,22,14,8,64.0,36.0
2018-03-13 21:00:00,17.923076923076923,13,9,4,69.0,31.0
2018-03-13 22:00:00,62.333333333333336,9,9,0,100.0,0.0
2018-03-13 23:00:00,12.0,10,9,1,90.0,10.0
2018-03-14 00:00:00,9.833333333333334,6,6,0,100.0,0.0
2018-03-14 01:00:00,18.0,4,4,0,100.0,0.0
2018-03-14 02:00:00,14.0,5,5,0,100.0,0.0
2018-03-14 03:00:00,13.5,2,2,0,100.0,0.0
2018-03-14 04:00:00,17.0,1,1,0,100.0,0.0
2018-03-14 05:00:00,13.166666666666666,6,5,1,83.0,17.0
2018-03-14 06:00:00,8.777777777777779,9,7,2,78.0,22.0
2018-03-14 07:00:00,11.033333333333333,30,27,3,90.0,10.0
2018-03-14 08:00:00,10.25531914893617,47,43,4,91.0,9.0
2018-03-14 09:00:00,16.666666666666668,24,17,7,71.0,29.0
2018-03-14 10:00:00,30.96551724137931,29,17,12,59.0,41.0
2018-03-14 11:00:00,26.615384615384617,39,23,16,59.0,41.0
2018-03-14 12:00:00,26.044444444444444,45,29,16,64.0,36.0
2018-03-14 13:00:00,30.458333333333332,48,28,20,58.0,42.0
2018-03-14 14:00:00,14.585365853658537,41,25,16,61.0,39.0
2018-03-14 15:00:00,16.75609756097561,41,28,13,68.0,32.0
2018-03-14 16:00:00,23.125,56,37,19,66.0,34.0
2018-03-14 17:00:00,14.234567901234568,81,66,15,81.0,19.0
2018-03-14 18:00:00,18.166666666666668,60,39,21,65.0,35.0
2018-03-14 19:00:00,20.88095238095238,42,30,12,71.0,29.0
2018-03-14 20:00:00,22.142857142857142,14,12,2,86.0,14.0
2018-03-14 21:00:00,13.61111111111111,18,13,5,72.0,28.0
2018-03-14 22:00:00,8.875,16,8,8,50.0,50.0
2018-03-14 23:00:00,21.4,5,4,1,80.0,20.0
2018-03-15 00:00:00,6.75,8,7,1,88.0,12.0
2018-03-15 01:00:00,13.5,4,4,0,100.0,0.0
2018-03-15 02:00:00,416.2,5,5,0,100.0,0.0
2018-03-15 03:00:00,61.0,1,1,0,100.0,0.0
2018-03-15 04:00:00,27.0,5,4,1,80.0,20.0
2018-03-15 05:00:00,81.8,5,4,1,80.0,20.0
2018-03-15 06:00:00,10.571428571428571,7,6,1,86.0,14.0
2018-03-15 07:00:00,13.272727272727273,33,29,4,88.0,12.0
2018-03-15 08:00:00,12.347826086956522,46,39,7,85.0,15.0
2018-03-15 09:00:00,12.11111111111111,27,22,5,81.0,19.0
2018-03-15 10:00:00,31.357142857142858,28,18,10,64.0,36.0
2018-03-15 11:00:00,21.87878787878788,33,23,10,70.0,30.0
2018-03-15 12:00:00,19.885714285714286,35,20,15,57.0,43.0
2018-03-15 13:00:00,34.44444444444444,72,35,37,49.0,51.0
2018-03-15 14:00:00,22.63157894736842,57,31,26,54.0,46.0
2018-03-15 15:00:00,13.625,32,21,11,66.0,34.0
2018-03-15 16:00:00,21.661538461538463,65,38,27,58.0,42.0
2018-03-15 17:00:00,13.581395348837209,86,64,22,74.0,26.0
2018-03-15 18:00:00,25.74468085106383,47,32,15,68.0,32.0
2018-03-15 19:00:00,23.789473684210527,19,11,8,58.0,42.0
2018-03-15 20:00:00,8.857142857142858,21,19,2,90.0,10.0
2018-03-15 21:00:00,14.333333333333334,15,12,3,80.0,20.0
2018-03-15 22:00:00,10.272727272727273,11,7,4,64.0,36.0
2018-03-15 23:00:00,6.2,5,4,1,80.0,20.0
2018-03-16 00:00:00,4.0,1,1,0,100.0,0.0
2018-03-16 01:00:00,4.0,3,3,0,100.0,0.0
2018-03-16 02:00:00,27.5,4,4,0,100.0,0.0
2018-03-16 03:00:00,13.5,2,2,0,100.0,0.0
2018-03-16 04:00:00,9.25,4,4,0,100.0,0.0
2018-03-16 05:00:00,5.666666666666667,3,3,0,100.0,0.0
2018-03-16 06:00:00,26.6,10,9,1,90.0,10.0
2018-03-16 07:00:00,14.047619047619047,21,21,0,100.0,0.0
2018-03-16 08:00:00,9.69047619047619,42,38,4,90.0,10.0
2018-03-16 09:00:00,11.84,25,22,3,88.0,12.0
2018-03-16 10:00:00,14.333333333333334,33,23,10,70.0,30.0
2018-03-16 11:00:00,12.393939393939394,33,26,7,79.0,21.0
2018-03-16 12:00:00,17.253731343283583,67,39,28,58.0,42.0
2018-03-16 13:00:00,23.23076923076923,39,29,10,74.0,26.0
2018-03-16 14:00:00,24.344827586206897,58,33,25,57.0,43.0
2018-03-16 15:00:00,19.095238095238095,42,26,16,62.0,38.0
2018-03-16 16:00:00,31.985915492957748,71,41,30,58.0,42.0
2018-03-16 17:00:00,19.238805970149254,67,44,23,66.0,34.0
2018-03-16 18:00:00,14.090909090909092,55,43,12,78.0,22.0
2018-03-16 19:00:00,10.444444444444445,18,12,6,67.0,33.0
2018-03-16 20:00:00,12.636363636363637,11,10,1,91.0,9.0
2018-03-16 21:00:00,23.0,14,9,5,64.0,36.0
2018-03-16 22:00:00,29.88235294117647,17,9,8,53.0,47.0
2018-03-16 23:00:00,49.44444444444444,9,5,4,56.0,44.0
2018-03-17 00:00:00,13.142857142857142,7,5,2,71.0,29.0
2018-03-17 01:00:00,5.5,4,4,0,100.0,0.0
2018-03-17 02:00:00,11.6,5,5,0,100.0,0.0
2018-03-17 03:00:00,21.5,2,1,1,50.0,50.0
2018-03-17 05:00:00,12.0,3,3,0,100.0,0.0
2018-03-17 06:00:00,8.25,8,5,3,62.0,38.0
2018-03-17 07:00:00,57.2,5,5,0,100.0,0.0
2018-03-17 08:00:00,9.5625,16,12,4,75.0,25.0
2018-03-17 09:00:00,26.91304347826087,23,11,12,48.0,52.0
2018-03-17 10:00:00,40.5,56,20,36,36.0,64.0
2018-03-17 11:00:00,62.68,50,23,27,46.0,54.0
2018-03-17 12:00:00,25.50769230769231,65,29,36,45.0,55.0
2018-03-17 13:00:00,21.372549019607842,51,15,36,29.0,71.0
2018-03-17 14:00:00,17.77777777777778,45,21,24,47.0,53.0
2018-03-17 15:00:00,22.696969696969695,33,15,18,45.0,55.0
2018-03-17 16:00:00,17.12,25,12,13,48.0,52.0
2018-03-17 17:00:00,37.71111111111111,45,18,27,40.0,60.0
2018-03-17 18:00:00,26.185185185185187,27,12,15,44.0,56.0
2018-03-17 19:00:00,10.916666666666666,12,9,3,75.0,25.0
2018-03-17 20:00:00,19.736842105263158,19,5,14,26.0,74.0
2018-03-17 21:00:00,10.75,24,11,13,46.0,54.0
2018-03-17 22:00:00,31.166666666666668,12,8,4,67.0,33.0
2018-03-17 23:00:00,19.692307692307693,13,5,8,38.0,62.0
2018-03-18 00:00:00,9.875,8,5,3,62.0,38.0
2018-03-18 01:00:00,10.0,4,2,2,50.0,50.0
2018-03-18 02:00:00,10.0,3,3,0,100.0,0.0
2018-03-18 03:00:00,59.0,3,2,1,67.0,33.0
2018-03-18 04:00:00,6.333333333333333,3,3,0,100.0,0.0
2018-03-18 05:00:00,21.25,4,2,2,50.0,50.0
2018-03-18 06:00:00,39.0,8,1,7,12.0,88.0
2018-03-18 07:00:00,34.63636363636363,11,5,6,45.0,55.0
2018-03-18 08:00:00,25.40740740740741,27,15,12,56.0,44.0
2018-03-18 09:00:00,14.238095238095237,21,16,5,76.0,24.0
2018-03-18 10:00:00,29.13157894736842,38,14,24,37.0,63.0
2018-03-18 11:00:00,30.113636363636363,44,29,15,66.0,34.0
2018-03-18 12:00:00,26.579710144927535,69,27,42,39.0,61.0
2018-03-18 13:00:00,31.08695652173913,69,34,35,49.0,51.0
2018-03-18 14:00:00,29.71014492753623,69,27,42,39.0,61.0
2018-03-18 15:00:00,85.4,50,20,30,40.0,60.0
2018-03-18 16:00:00,37.490196078431374,51,23,28,45.0,55.0
2018-03-18 17:00:00,26.178571428571427,56,13,43,23.0,77.0
2018-03-18 18:00:00,29.12121212121212,33,13,20,39.0,61.0
2018-03-18 19:00:00,32.06896551724138,29,14,15,48.0,52.0
2018-03-18 20:00:00,17.23076923076923,13,8,5,62.0,38.0
2018-03-18 21:00:00,26.5,12,6,6,50.0,50.0
2018-03-18 22:00:00,13.714285714285714,14,10,4,71.0,29.0
2018-03-18 23:00:00,24.625,8,8,0,100.0,0.0
2018-03-19 00:00:00,14.5,4,3,1,75.0,25.0
2018-03-19 01:00:00,47.75,4,4,0,100.0,0.0
2018-03-19 02:00:00,19.333333333333332,3,3,0,100.0,0.0
2018-03-19 03:00:00,44.0,1,1,0,100.0,0.0
2018-03-19 04:00:00,13.75,4,3,1,75.0,25.0
2018-03-19 05:00:00,11.444444444444445,9,9,0,100.0,0.0
2018-03-19 06:00:00,6.3,10,8,2,80.0,20.0
2018-03-19 07:00:00,9.782608695652174,23,20,3,87.0,13.0
2018-03-19 08:00:00,13.175,40,34,6,85.0,15.0
2018-03-19 09:00:00,9.172413793103448,29,24,5,83.0,17.0
2018-03-19 10:00:00,34.666666666666664,27,17,10,63.0,37.0
2018-03-19 11:00:00,28.941176470588236,34,26,8,76.0,24.0
2018-03-19 12:00:00,24.810344827586206,58,35,23,60.0,40.0
2018-03-19 13:00:00,24.53968253968254,63,36,27,57.0,43.0
2018-03-19 14:00:00,21.70967741935484,31,20,11,65.0,35.0
2018-03-19 15:00:00,22.0,64,29,35,45.0,55.0
2018-03-19 16:00:00,26.2,95,52,43,55.0,45.0
2018-03-19 17:00:00,29.50574712643678,87,50,37,57.0,43.0
2018-03-19 18:00:00,29.28048780487805,82,42,40,51.0,49.0
2018-03-19 19:00:00,31.642857142857142,56,26,30,46.0,54.0
2018-03-19 20:00:00,20.096774193548388,31,17,14,55.0,45.0
2018-03-19 21:00:00,14.176470588235293,17,10,7,59.0,41.0
2018-03-19 22:00:00,19.076923076923077,13,10,3,77.0,23.0
2018-03-19 23:00:00,24.0,12,9,3,75.0,25.0
2018-03-20 00:00:00,19.5,6,5,1,83.0,17.0
2018-03-20 01:00:00,7.0,1,1,0,100.0,0.0
2018-03-20 02:00:00,53.0,1,1,0,100.0,0.0
2018-03-20 04:00:00,2.0,1,1,0,100.0,0.0
2018-03-20 05:00:00,9.4,5,5,0,100.0,0.0
2018-03-20 06:00:00,40.76923076923077,13,12,1,92.0,8.0
2018-03-20 07:00:00,14.2,30,24,6,80.0,20.0
2018-03-20 08:00:00,9.2,45,41,4,91.0,9.0
2018-03-20 09:00:00,24.77777777777778,27,20,7,74.0,26.0
2018-03-20 10:00:00,15.4,25,23,2,92.0,8.0
2018-03-20 11:00:00,22.0,46,23,23,50.0,50.0
2018-03-20 12:00:00,25.327272727272728,55,30,25,55.0,45.0
2018-03-20 13:00:00,32.61643835616438,73,28,45,38.0,62.0
2018-03-20 14:00:00,41.33846153846154,65,31,34,48.0,52.0
2018-03-20 15:00:00,48.8974358974359,78,38,40,49.0,51.0
2018-03-20 16:00:00,24.127450980392158,102,59,43,58.0,42.0
2018-03-20 17:00:00,31.26829268292683,123,78,45,63.0,37.0
2018-03-20 18:00:00,19.925531914893618,94,45,49,48.0,52.0
2018-03-20 19:00:00,19.379310344827587,58,33,25,57.0,43.0
2018-03-20 20:00:00,18.633333333333333,30,19,11,63.0,37.0
2018-03-20 21:00:00,15.548387096774194,31,20,11,65.0,35.0
2018-03-20 22:00:00,13.382352941176471,34,13,21,38.0,62.0
2018-03-20 23:00:00,14.2,10,3,7,30.0,70.0
2018-03-21 00:00:00,31.22222222222222,9,4,5,44.0,56.0
2018-03-21 01:00:00,24.5,4,4,0,100.0,0.0
2018-03-21 02:00:00,54.666666666666664,3,1,2,33.0,67.0
2018-03-21 04:00:00,11.166666666666666,6,6,0,100.0,0.0
2018-03-21 05:00:00,4.333333333333333,3,3,0,100.0,0.0
2018-03-21 06:00:00,27.647058823529413,17,16,1,94.0,6.0
2018-03-21 07:00:00,10.566666666666666,30,29,1,97.0,3.0
2018-03-21 08:00:00,10.216216216216216,37,32,5,86.0,14.0
2018-03-21 09:00:00,21.225806451612904,31,23,8,74.0,26.0
2018-03-21 10:00:00,18.29032258064516,31,22,9,71.0,29.0
2018-03-21 11:00:00,19.825,40,35,5,88.0,12.0
2018-03-21 12:00:00,30.17948717948718,39,34,5,87.0,13.0
2018-03-21 13:00:00,27.434782608695652,23,17,6,74.0,26.0
2018-03-21 14:00:00,10.863636363636363,22,18,4,82.0,18.0
2018-03-21 15:00:00,21.192307692307693,26,19,7,73.0,27.0
2018-03-21 16:00:00,15.916666666666666,36,28,8,78.0,22.0
2018-03-21 17:00:00,12.860759493670885,79,61,18,77.0,23.0
2018-03-21 18:00:00,38.666666666666664,36,27,9,75.0,25.0
2018-03-21 19:00:00,17.375,32,24,8,75.0,25.0
2018-03-21 20:00:00,6.857142857142857,14,12,2,86.0,14.0
2018-03-21 21:00:00,26.571428571428573,7,5,2,71.0,29.0
2018-03-21 22:00:00,7.0,8,7,1,88.0,12.0
2018-03-21 23:00:00,13.5,4,4,0,100.0,0.0
2018-03-22 00:00:00,5.5,2,2,0,100.0,0.0
2018-03-22 01:00:00,3.0,2,2,0,100.0,0.0
2018-03-22 02:00:00,13.5,2,2,0,100.0,0.0
2018-03-22 03:00:00,36.0,1,1,0,100.0,0.0
2018-03-22 04:00:00,10.333333333333334,3,2,1,67.0,33.0
2018-03-22 05:00:00,7.0,1,1,0,100.0,0.0
2018-03-22 06:00:00,6.5,6,6,0,100.0,0.0
2018-03-22 07:00:00,13.466666666666667,15,15,0,100.0,0.0
2018-03-22 08:00:00,25.391304347826086,23,22,1,96.0,4.0
2018-03-22 09:00:00,20.625,8,7,1,88.0,12.0
2018-03-22 10:00:00,4.6923076923076925,13,12,1,92.0,8.0
2018-03-22 11:00:00,17.083333333333332,12,11,1,92.0,8.0
2018-03-22 12:00:00,103.41666666666667,12,11,1,92.0,8.0
2018-03-22 13:00:00,12.125,24,20,4,83.0,17.0
2018-03-22 14:00:00,10.846153846153847,26,24,2,92.0,8.0
2018-03-22 15:00:00,32.37931034482759,29,23,6,79.0,21.0
2018-03-22 16:00:00,17.28125,32,25,7,78.0,22.0
2018-03-22 17:00:00,14.835820895522389,67,49,18,73.0,27.0
2018-03-22 18:00:00,20.471698113207548,53,46,7,87.0,13.0
2018-03-22 19:00:00,8.4,20,18,2,90.0,10.0
2018-03-22 20:00:00,16.2,5,4,1,80.0,20.0
2018-03-22 21:00:00,10.222222222222221,9,9,0,100.0,0.0
2018-03-22 22:00:00,6.5,6,6,0,100.0,0.0
2018-03-23 00:00:00,6.0,1,1,0,100.0,0.0
2018-03-23 03:00:00,2.0,1,1,0,100.0,0.0
2018-03-23 04:00:00,15.0,1,1,0,100.0,0.0
2018-03-23 05:00:00,9.5,2,2,0,100.0,0.0
2018-03-23 06:00:00,7.833333333333333,6,6,0,100.0,0.0
2018-03-23 07:00:00,13.4375,16,15,1,94.0,6.0
2018-03-23 08:00:00,9.678571428571429,28,25,3,89.0,11.0
2018-03-23 09:00:00,12.692307692307692,13,11,2,85.0,15.0
2018-03-23 10:00:00,15.842105263157896,19,18,1,95.0,5.0
2018-03-23 11:00:00,19.178571428571427,28,20,8,71.0,29.0
2018-03-23 12:00:00,24.86842105263158,38,31,7,82.0,18.0
2018-03-23 13:00:00,16.142857142857142,21,17,4,81.0,19.0
2018-03-23 14:00:00,20.916666666666668,36,22,14,61.0,39.0
2018-03-23 15:00:00,13.764705882352942,34,22,12,65.0,35.0
2018-03-23 16:00:00,28.0,32,25,7,78.0,22.0
2018-03-23 17:00:00,15.709677419354838,31,27,4,87.0,13.0
2018-03-23 18:00:00,11.0,21,17,4,81.0,19.0
2018-03-23 19:00:00,11.647058823529411,17,15,2,88.0,12.0
2018-03-23 20:00:00,13.333333333333334,6,4,2,67.0,33.0
2018-03-23 21:00:00,39.36363636363637,11,8,3,73.0,27.0
2018-03-23 22:00:00,7.4,5,5,0,100.0,0.0
2018-03-23 23:00:00,16.5,6,3,3,50.0,50.0
2018-03-24 00:00:00,18.0,2,2,0,100.0,0.0
2018-03-24 01:00:00,14.333333333333334,3,3,0,100.0,0.0
2018-03-24 02:00:00,23.75,4,4,0,100.0,0.0
2018-03-24 03:00:00,2.0,1,1,0,100.0,0.0
2018-03-24 05:00:00,10.0,1,1,0,100.0,0.0
2018-03-24 06:00:00,31.571428571428573,7,6,1,86.0,14.0
2018-03-24 07:00:00,41.8,5,4,1,80.0,20.0
2018-03-24 08:00:00,192.66666666666666,12,12,0,100.0,0.0
2018-03-24 09:00:00,13.25,16,9,7,56.0,44.0
2018-03-24 10:00:00,14.525,40,26,14,65.0,35.0
2018-03-24 11:00:00,14.607142857142858,28,12,16,43.0,57.0
2018-03-24 12:00:00,23.64516129032258,31,14,17,45.0,55.0
2018-03-24 13:00:00,16.38235294117647,34,13,21,38.0,62.0
2018-03-24 14:00:00,23.533333333333335,15,4,11,27.0,73.0
2018-03-24 15:00:00,19.625,32,14,18,44.0,56.0
2018-03-24 16:00:00,26.476190476190474,21,9,12,43.0,57.0
2018-03-24 17:00:00,36.57142857142857,35,21,14,60.0,40.0
2018-03-24 18:00:00,47.90625,32,20,12,62.0,38.0
2018-03-24 19:00:00,21.53846153846154,13,7,6,54.0,46.0
2018-03-24 20:00:00,12.944444444444445,18,13,5,72.0,28.0
2018-03-24 21:00:00,11.3,10,8,2,80.0,20.0
2018-03-24 22:00:00,12.272727272727273,11,4,7,36.0,64.0
2018-03-24 23:00:00,11.25,8,7,1,88.0,12.0
2018-03-25 00:00:00,32.0,3,2,1,67.0,33.0
2018-03-25 01:00:00,8.4,5,3,2,60.0,40.0
2018-03-25 02:00:00,33.75,4,2,2,50.0,50.0
2018-03-25 03:00:00,21.833333333333332,6,0,6,0.0,100.0
2018-03-25 04:00:00,12.0,1,0,1,0.0,100.0
2018-03-25 05:00:00,3.0,1,1,0,100.0,0.0
2018-03-25 06:00:00,30.2,5,4,1,80.0,20.0
2018-03-25 07:00:00,11.6,5,4,1,80.0,20.0
2018-03-25 08:00:00,10.11111111111111,9,8,1,89.0,11.0
2018-03-25 09:00:00,26.0,15,10,5,67.0,33.0
2018-03-25 10:00:00,17.36842105263158,19,12,7,63.0,37.0
2018-03-25 11:00:00,26.72,25,11,14,44.0,56.0
2018-03-25 12:00:00,26.280701754385966,57,19,38,33.0,67.0
2018-03-25 13:00:00,40.09090909090909,33,16,17,48.0,52.0
2018-03-25 14:00:00,35.423529411764704,85,19,66,22.0,78.0
2018-03-25 15:00:00,29.985294117647058,68,25,43,37.0,63.0
2018-03-25 16:00:00,25.979166666666668,48,16,32,33.0,67.0
2018-03-25 17:00:00,27.081967213114755,61,21,40,34.0,66.0
2018-03-25 18:00:00,28.577464788732396,71,31,40,44.0,56.0
2018-03-25 19:00:00,15.838709677419354,31,16,15,52.0,48.0
2018-03-25 20:00:00,9.473684210526315,19,16,3,84.0,16.0
2018-03-25 21:00:00,35.09090909090909,11,6,5,55.0,45.0
2018-03-25 22:00:00,17.647058823529413,17,7,10,41.0,59.0
2018-03-25 23:00:00,29.875,16,6,10,38.0,62.0
2018-03-26 00:00:00,20.5,4,2,2,50.0,50.0
2018-03-26 01:00:00,4.0,1,0,1,0.0,100.0
2018-03-26 04:00:00,9.166666666666666,6,5,1,83.0,17.0
2018-03-26 05:00:00,12.75,8,8,0,100.0,0.0
2018-03-26 06:00:00,9.833333333333334,6,4,2,67.0,33.0
2018-03-26 07:00:00,12.8,20,19,1,95.0,5.0
2018-03-26 08:00:00,13.128205128205128,39,30,9,77.0,23.0
2018-03-26 09:00:00,8.0,20,16,4,80.0,20.0
2018-03-26 10:00:00,15.5,16,14,2,88.0,12.0
2018-03-26 11:00:00,36.8235294117647,17,12,5,71.0,29.0
2018-03-26 12:00:00,17.857142857142858,21,11,10,52.0,48.0
2018-03-26 13:00:00,26.72222222222222,36,15,21,42.0,58.0
2018-03-26 14:00:00,20.06451612903226,31,13,18,42.0,58.0
2018-03-26 15:00:00,19.304347826086957,23,13,10,57.0,43.0
2018-03-26 16:00:00,38.212765957446805,47,26,21,55.0,45.0
2018-03-26 17:00:00,13.382352941176471,68,47,21,69.0,31.0
2018-03-26 18:00:00,21.71153846153846,52,29,23,56.0,44.0
2018-03-26 19:00:00,57.416666666666664,24,12,12,50.0,50.0
2018-03-26 20:00:00,20.214285714285715,14,7,7,50.0,50.0
2018-03-26 21:00:00,12.733333333333333,15,11,4,73.0,27.0
2018-03-26 22:00:00,22.307692307692307,13,8,5,62.0,38.0
2018-03-26 23:00:00,15.8,15,2,13,13.0,87.0
2018-03-27 00:00:00,12.75,4,4,0,100.0,0.0
2018-03-27 01:00:00,16.0,2,2,0,100.0,0.0
2018-03-27 02:00:00,6.666666666666667,3,1,2,33.0,67.0
2018-03-27 03:00:00,54.333333333333336,3,3,0,100.0,0.0
2018-03-27 04:00:00,29.5,2,2,0,100.0,0.0
2018-03-27 05:00:00,10.5,6,6,0,100.0,0.0
2018-03-27 06:00:00,11.333333333333334,6,5,1,83.0,17.0
2018-03-27 07:00:00,10.172413793103448,29,27,2,93.0,7.0
2018-03-27 08:00:00,9.945945945945946,37,33,4,89.0,11.0
2018-03-27 09:00:00,14.5,16,13,3,81.0,19.0
2018-03-27 10:00:00,11.25,16,14,2,88.0,12.0
2018-03-27 11:00:00,70.37142857142857,35,16,19,46.0,54.0
2018-03-27 12:00:00,13.454545454545455,22,16,6,73.0,27.0
2018-03-27 13:00:00,22.696969696969695,33,17,16,52.0,48.0
2018-03-27 14:00:00,15.35483870967742,31,20,11,65.0,35.0
2018-03-27 15:00:00,21.11764705882353,51,23,28,45.0,55.0
2018-03-27 16:00:00,34.05172413793103,58,36,22,62.0,38.0
2018-03-27 17:00:00,22.73134328358209,67,40,27,60.0,40.0
2018-03-27 18:00:00,16.759493670886076,79,57,22,72.0,28.0
2018-03-27 19:00:00,9.3125,32,27,5,84.0,16.0
2018-03-27 20:00:00,6.857142857142857,21,11,10,52.0,48.0
2018-03-27 21:00:00,13.454545454545455,22,21,1,95.0,5.0
2018-03-27 22:00:00,29.071428571428573,14,8,6,57.0,43.0
2018-03-27 23:00:00,7.777777777777778,9,7,2,78.0,22.0
2018-03-28 00:00:00,7.2,5,3,2,60.0,40.0
2018-03-28 01:00:00,21.666666666666668,3,1,2,33.0,67.0
2018-03-28 02:00:00,41.666666666666664,6,2,4,33.0,67.0
2018-03-28 03:00:00,14.0,2,2,0,100.0,0.0
2018-03-28 04:00:00,37.333333333333336,3,3,0,100.0,0.0
