dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-05-20,4930956,1014.125,90.04166666666667,4.0,64.00925000000005,7.0,25.663694045006633,7514.0,5709.0,1805.0,76.0,24.0
2018-05-21,4930956,1018.3333333333334,63.916666666666664,3.0,64.68125000000006,1.0,38.756636023046774,5385.0,2719.0,2666.0,50.0,50.0
2018-05-22,4930956,1020.125,69.79166666666667,2.4166666666666665,61.00250000000006,7.0,46.675436122384504,2734.0,1689.0,1045.0,62.0,38.0
2018-05-23,4930956,1012.5416666666666,75.54166666666667,2.75,63.524000000000036,2.0,24.091756789652234,3457.0,2334.0,1123.0,68.0,32.0
2018-05-24,4930956,1017.2083333333334,76.79166666666667,2.9166666666666665,63.131000000000036,1.0,27.128177104992133,7301.0,6106.0,1195.0,84.0,16.0
2018-05-25,4930956,1013.9166666666666,60.916666666666664,4.291666666666667,67.46225000000004,1.0,157.1873526617193,7410.0,6374.0,1036.0,86.0,14.0
2018-05-26,4930956,1007.25,56.791666666666664,3.375,77.16725000000002,1.0,22.716086060246237,7411.0,6285.0,1126.0,85.0,15.0
2018-05-27,4930956,1019.2916666666666,79.20833333333333,4.166666666666667,59.120750000000065,7.0,57.36120644209064,6714.0,5665.0,1049.0,84.0,16.0
2018-05-28,4930956,1024.25,93.54166666666667,3.4166666666666665,53.75022500000003,7.0,40.3273166403306,4911.0,3304.0,1607.0,67.0,33.0
2018-05-29,4930956,1014.9166666666666,75.66666666666667,2.625,67.99325000000003,2.0,117.98760501241503,5184.0,3208.0,1976.0,62.0,38.0
2018-05-30,4930956,1020.4583333333334,55.75,2.5416666666666665,67.92575000000005,1.0,14.67567179805846,2869.0,2669.0,200.0,93.0,7.0
2018-05-31,4930956,1018.375,64.25,2.5833333333333335,66.24125000000005,1.0,27.35105730608168,5747.0,5241.0,506.0,91.0,9.0
2018-06-01,4930956,1011.0416666666666,81.25,2.2083333333333335,70.55225000000003,2.0,26.571688565562127,7066.0,6217.0,849.0,88.0,12.0
2018-06-02,4930956,1006.7916666666666,82.75,2.625,74.44737500000008,6.0,18.733898175207823,7637.0,6425.0,1212.0,84.0,16.0
2018-06-03,4930956,1017.3333333333334,63.958333333333336,3.625,59.717750000000045,1.0,44.766021698311796,8003.0,6319.0,1684.0,79.0,21.0
2018-06-04,4930956,1012.6666666666666,85.45833333333333,3.7083333333333335,51.03200000000002,7.0,67.65542636225666,6601.0,3813.0,2788.0,58.0,42.0
2018-06-05,4930956,1005.125,88.95833333333333,3.125,54.47225000000003,6.0,26.46476197573583,6054.0,3576.0,2478.0,59.0,41.0
2018-06-06,4930956,1009.125,80.25,2.6666666666666665,57.30275000000004,2.0,20.426459893841326,7285.0,6238.0,1047.0,86.0,14.0
2018-06-07,4930956,1017.7916666666666,77.20833333333333,2.6666666666666665,60.85850000000002,2.0,17.826030826118778,8205.0,6902.0,1303.0,84.0,16.0
2018-06-08,4930956,1019.75,68.79166666666667,2.5833333333333335,65.02700000000004,2.0,18.773122555852087,7426.0,6564.0,862.0,88.0,12.0
2018-06-09,4930956,1018.9166666666666,62.416666666666664,2.375,68.62025000000003,2.0,23.572236876995518,8028.0,6818.0,1210.0,85.0,15.0
2018-06-10,4930956,1017.625,49.833333333333336,2.2916666666666665,65.96000000000005,1.0,33.66667328086222,7127.0,5853.0,1274.0,82.0,18.0
2018-06-11,4930956,1018.2083333333334,58.958333333333336,2.5416666666666665,61.03025000000003,[1. 2.],105.41889804747687,6551.0,3836.0,2715.0,59.0,41.0
2018-06-12,4930956,1020.125,53.875,3.875,63.05525000000005,1.0,58.070205180800606,5678.0,3393.0,2285.0,60.0,40.0
2018-06-13,4930956,1013.375,63.958333333333336,3.4166666666666665,65.99750000000004,1.0,22.023326491830705,6630.0,5696.0,934.0,86.0,14.0
2018-06-14,4930956,1004.0416666666666,62.125,3.6666666666666665,71.24075000000005,2.0,32.152785073139945,7971.0,6741.0,1230.0,85.0,15.0
2018-06-15,4930956,1011.4583333333334,76.45833333333333,2.3333333333333335,61.55300000000005,2.0,26.488760830165877,8566.0,7240.0,1326.0,85.0,15.0
